Source_Name,DataRelease,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_68_PosAng,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,Unc_LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,Unc_PLEC_Exp_Index,PLEC_SigCurv,Npred,Flux_Band.0,Flux_Band.1,Flux_Band.2,Flux_Band.3,Flux_Band.4,Flux_Band.5,Flux_Band.6,Unc_Flux_Band.0_0,Unc_Flux_Band.0_1,Unc_Flux_Band.1_0,Unc_Flux_Band.1_1,Unc_Flux_Band.2_0,Unc_Flux_Band.2_1,Unc_Flux_Band.3_0,Unc_Flux_Band.3_1,Unc_Flux_Band.4_0,Unc_Flux_Band.4_1,Unc_Flux_Band.5_0,Unc_Flux_Band.5_1,Unc_Flux_Band.6_0,Unc_Flux_Band.6_1,nuFnu_Band.0,nuFnu_Band.1,nuFnu_Band.2,nuFnu_Band.3,nuFnu_Band.4,nuFnu_Band.5,nuFnu_Band.6,Sqrt_TS_Band.0,Sqrt_TS_Band.1,Sqrt_TS_Band.2,Sqrt_TS_Band.3,Sqrt_TS_Band.4,Sqrt_TS_Band.5,Sqrt_TS_Band.6,Variability_Index,Frac_Variability,Unc_Frac_Variability,Signif_Peak,Flux_Peak,Unc_Flux_Peak,Time_Peak,Peak_Interval,Flux_History.0,Flux_History.1,Flux_History.2,Flux_History.3,Flux_History.4,Flux_History.5,Flux_History.6,Flux_History.7,Flux_History.8,Flux_History.9,Unc_Flux_History.0_0,Unc_Flux_History.0_1,Unc_Flux_History.1_0,Unc_Flux_History.1_1,Unc_Flux_History.2_0,Unc_Flux_History.2_1,Unc_Flux_History.3_0,Unc_Flux_History.3_1,Unc_Flux_History.4_0,Unc_Flux_History.4_1,Unc_Flux_History.5_0,Unc_Flux_History.5_1,Unc_Flux_History.6_0,Unc_Flux_History.6_1,Unc_Flux_History.7_0,Unc_Flux_History.7_1,Unc_Flux_History.8_0,Unc_Flux_History.8_1,Unc_Flux_History.9_0,Unc_Flux_History.9_1,Sqrt_TS_History.0,Sqrt_TS_History.1,Sqrt_TS_History.2,Sqrt_TS_History.3,Sqrt_TS_History.4,Sqrt_TS_History.5,Sqrt_TS_History.6,Sqrt_TS_History.7,Sqrt_TS_History.8,Sqrt_TS_History.9,ASSOC_FGL,ASSOC_FHL,ASSOC_GAM1,ASSOC_GAM2,ASSOC_GAM3,TEVCAT_FLAG,ASSOC_TEV,CLASS1,CLASS2,ASSOC1,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,Flags
4FGL J0156.9+4648,1,29.2427,46.8136,134.4377,-14.5889,0.0598,0.0541,-14.920,0.0969,0.0877,-14.920,1361,,5.892,1646.15,1.7169e-10,3.3084e-11,2.0383e-12,3.9798e-13,PowerLaw,7.0471e-14,1.3308e-14,2.2677,0.1395,9.5583e-14,2.1670e-14,1.9743,0.2578,0.3378,0.2047,2.043,8.7700e-14,1.9360e-14,1.4157,0.4408,0.00579,0.00327,0.6667,nan,1.973,333.64,1.2804972468645481e-13,1.9285855464706847e-12,3.8271216751262216e-10,1.8611988339412022e-10,2.8380024025276285e-11,7.89693397479363e-12,2.1838860641107045e-20,nan,1.3886229943693706e-08,nan,2.0992609872649837e-09,-2.2518810427474278e-10,2.298378154463876e-10,-4.300044001426251e-11,4.596991190486399e-11,-1.0968503882935465e-11,1.318390015214721e-11,-4.1623271669621875e-12,5.877813860633019e-12,nan,3.896759217386636e-12,2.029724371990166e-17,4.514655433316675e-16,2.546724495785385e-13,4.3569084429671834e-13,1.8885237883063677e-13,1.8486052261439817e-13,1.049786608202929e-21,0.0,0.0,1.7305235862731934,5.094318389892578,3.444162130355835,2.6814393997192383,0.0,10.7454,0.3020,0.5062,nan,nan,nan,nan,nan,4.196011538226685e-09,2.592873249440686e-09,2.762517326004854e-09,2.4656641173237404e-09,4.482533788596754e-10,2.8010118668930772e-09,7.4804583100746e-14,8.784764027325309e-10,3.28438898300476e-09,7.643829569303762e-09,-1.9990560318206008e-09,2.2589223824809324e-09,-1.7281108766198372e-09,2.0553942992052043e-09,-1.7211462255417587e-09,2.045979385911778e-09,-1.4489985877830236e-09,1.7413268604826726e-09,nan,2.148133670942798e-09,-1.7088477299864735e-09,2.051213643383676e-09,nan,1.9603345613461443e-09,nan,1.9808215068195523e-09,-1.9716754895426902e-09,2.1648633996562694e-09,-2.2209543093509865e-09,2.446105540343524e-09,2.3587698936462402,1.598504900932312,1.8283528089523315,1.9889544248580933,0.23506204783916473,1.808154582977295,0.0,0.5529251098632812,1.7401599884033203,4.5714592933654785,,,,,,N,,bcu,,MG4 J015651+4648,,0.9921,0.8159,29.2274,46.8085,0.00000,0
4FGL J0157.7-4614,1,29.4353,-46.2431,272.8468,-66.8218,0.0332,0.0318,22.690,0.0538,0.0516,22.690,585,,19.421,759.87,5.2045e-10,4.5876e-11,4.8885e-12,6.0733e-13,LogParabola,1.3500e-12,9.2836e-14,2.4454,0.0558,1.5781e-12,1.2682e-13,2.2395,0.1245,0.2259,0.0822,3.823,1.5341e-12,1.2169e-13,1.8202,0.2272,0.00729,0.00261,0.6667,nan,3.895,1021.01,1.3781863020603802e-12,5.7393281238660165e-09,2.312470437360048e-09,4.3723707987552984e-10,5.491867377527271e-11,2.6972499754529533e-12,1.0420004516088147e-18,nan,1.1242177855308455e-08,-1.895332113477366e-09,2.006845356561371e-09,-2.2549120903825326e-10,2.2549120903825326e-10,-4.882877435719024e-11,5.135676259260258e-11,-1.3609885787801979e-11,1.5585623069913623e-11,-2.3257574251894786e-12,4.155912159548025e-12,nan,3.446122293776499e-12,2.2825018005485313e-16,1.4392485684147638e-12,1.570649101230448e-12,9.906157925204662e-13,3.32756554515673e-13,5.588831806201122e-14,3.0621059822802414e-20,0.0,3.0790905952453613,12.711456298828125,13.223328590393066,6.400964260101318,1.336434245109558,0.0,123.1675,0.7988,0.2023,12.497,2.0353033036712986e-08,2.236498986007973e-09,381350016.0,31560000.0,1.1720254988745182e-08,5.5510533947256135e-09,9.882879403733114e-09,4.218189797455807e-09,2.0353033036712986e-08,1.5559550092802965e-08,4.9168487059603194e-09,2.3549944216938457e-09,2.4645990109872784e-11,3.292164540980025e-09,-2.009540533975951e-09,2.1059678445567442e-09,-1.4499768052900208e-09,1.5835907030137264e-09,-1.7294111698262782e-09,1.8294961101616991e-09,-1.3628933537290777e-09,1.5193528657420075e-09,-2.236498986007973e-09,2.391391751288552e-09,-2.1712494024939133e-09,2.2868669180553525e-09,-1.3671229703859922e-09,1.4938126291497156e-09,-1.2149348194157028e-09,1.3348724348105634e-09,nan,1.18908660695638e-09,-1.270120564278443e-09,1.3087033678971238e-09,7.639074802398682,4.957619667053223,7.382377624511719,3.7589313983917236,12.496540069580078,9.827093124389648,4.383881568908691,2.1170670986175537,0.0,3.0277016162872314,3FGL J0157.9-4615,,,,,N,,fsrq,,PMN J0157-4614,,0.9994,0.9631,29.4630,-46.2398,0.00000,0
4FGL J0158.4+1230,1,29.6173,12.5034,147.3874,-47.1605,0.5332,0.3538,-24.100,0.8645,0.5737,-24.100,1229,,3.175,301.22,7.9155e-11,3.1182e-11,2.2762e-12,5.5818e-13,PowerLaw,5.2272e-12,1.2815e-12,2.9402,0.1800,9.2126e-12,2.1061e-12,2.7780,0.3997,0.7901,0.4247,2.746,8.8468e-12,2.2083e-12,0.6562,1.1034,0.06554,0.03409,0.6667,nan,2.706,473.50,2.7081764608638537e-10,6.952618925026854e-09,1.0803153926985942e-09,1.2511918063609336e-16,1.5676924458476228e-18,1.0561943680764685e-11,3.8699601283157057e-16,nan,2.112742336635165e-08,-2.835408352552804e-09,2.8194069301434865e-09,-2.942389387694533e-10,3.0247410132133723e-10,nan,4.0847190213577633e-11,nan,9.546510283675591e-12,-5.5918230115747924e-12,7.809044209883265e-12,nan,4.56887349134516e-12,4.182197055574259e-14,1.5287737438821059e-12,6.675486444000789e-13,2.7511779019329935e-19,9.687087919801499e-21,2.3224084873089967e-13,1.4925220147710754e-17,0.0,2.4957640171051025,3.8502845764160156,0.0,0.0,2.517435073852539,0.0,11.1776,0.4638,0.4864,nan,nan,nan,nan,nan,5.803864944198267e-09,5.7779474538222075e-09,1.4868316355887146e-08,1.2856731679278255e-08,1.043528929933757e-09,5.225301524802717e-09,4.3642124636367186e-11,4.938957687272705e-09,1.6409897884983593e-09,8.995375971876385e-11,-3.790388891644625e-09,3.885131771852457e-09,-4.342746606766923e-09,4.5273678139778895e-09,-4.635212214054718e-09,4.81765605186979e-09,-4.708319956137075e-09,4.855591484442812e-09,nan,4.422070709608761e-09,-4.686067978099118e-09,4.792760854854805e-09,nan,4.4830259504635706e-09,-4.374497653003573e-09,4.549272514253744e-09,nan,4.272613818301352e-09,nan,4.695287714184815e-09,1.5424115657806396,1.3581069707870483,3.304731607437134,2.805234909057617,0.2652297019958496,1.138541340827942,0.0,1.1312119960784912,0.40678733587265015,0.0,,,,,,N,,,agn,,CRATES J015855+130705,0.3000,0.0000,nan,nan,nan,4096
4FGL J0158.5-3932,1,29.6460,-39.5358,258.8325,-71.3331,0.0178,0.0170,37.940,0.0289,0.0275,37.940,1059,,26.336,1383.96,7.2953e-10,4.7236e-11,8.1145e-12,5.1285e-13,PowerLaw,4.0597e-13,2.4155e-14,2.0907,0.0456,4.4174e-13,3.0955e-14,2.0373,0.0597,0.0599,0.0310,2.035,4.2479e-13,2.7481e-14,1.9632,0.0888,0.00077,0.00050,0.6667,nan,1.846,1152.88,2.1828565344161888e-10,5.496889610157041e-09,2.021038003618969e-09,5.856970464179767e-10,1.3677478594154024e-10,4.052731067405446e-11,1.095435461090366e-11,nan,1.347588884925699e-08,-1.4272744097709733e-09,1.4125405289888704e-09,-2.0108412157604505e-10,2.0619900231722e-10,-5.5254526648562674e-11,5.5254526648562674e-11,-2.100645525582312e-11,2.2998606491464457e-11,-9.849660149996442e-12,1.156531641288705e-11,-4.559902802570015e-12,6.233532353489002e-12,3.4843520213198587e-14,1.3091524392327969e-12,1.3728409685095921e-12,1.394910120570969e-12,9.290771277314924e-13,9.652081651295719e-13,5.63950091053006e-13,0.0,3.905400276184082,12.198680877685547,16.752277374267578,12.660074234008789,8.737346649169922,4.875766754150391,47.3848,0.4017,0.1157,13.856,1.7139180741310156e-08,1.933418758426342e-09,286670016.0,31560000.0,1.3692671885223717e-08,1.7139180741310156e-08,9.03379326899767e-09,9.002429912641219e-09,9.00171759354862e-09,5.639996025763594e-09,5.1359827502039934e-09,5.676367376139524e-09,9.759667740638633e-09,5.108510059415039e-09,-1.8479326957532294e-09,1.957695783261215e-09,-1.933418758426342e-09,1.9940387119277148e-09,-1.5124985708325767e-09,1.6292417415186833e-09,-1.5865593283592716e-09,1.6981843709018563e-09,-1.6230444765952257e-09,1.7397409068919956e-09,-1.4585281871148936e-09,1.6080375919713674e-09,-1.4901769818109756e-09,1.6642744959938227e-09,-1.3554147804129002e-09,1.484690259623278e-09,-1.6621524157045542e-09,1.7716472733297906e-09,-1.4257898195424445e-09,1.5705219347239563e-09,11.315802574157715,13.856217384338379,9.027153968811035,8.508085250854492,8.160665512084961,5.454073429107666,4.202596187591553,6.156868934631348,8.50448989868164,4.784663200378418,3FGL J0158.6-3931,3FHL J0158.7-3930,,,,N,,bll,,PMN J0158-3932,,0.9999,0.9660,29.6588,-39.5344,0.00000,0
4FGL J0158.8+0101,1,29.7040,1.0247,155.5762,-57.5129,0.0467,0.0345,-64.730,0.0757,0.0560,-64.730,312,,9.304,894.16,2.5054e-10,3.6479e-11,3.7739e-12,4.9214e-13,PowerLaw,5.0457e-13,6.1044e-14,2.5186,0.1059,4.5059e-13,6.3490e-14,2.5491,0.0828,-0.0671,0.0333,1.631,4.9557e-13,6.0706e-14,2.5706,0.1143,-0.00040,0.00036,0.6667,nan,0.771,690.24,1.8081983910178678e-08,4.294968825035994e-09,1.4366795531017829e-09,1.6833047455921957e-10,4.312662379990506e-11,1.276966032914828e-11,1.6201503029791842e-12,nan,1.4346503540707545e-08,-3.6654186352791385e-09,2.4673956211529458e-09,-2.662502440742287e-10,2.56452720170941e-10,-4.1263163025329064e-11,4.518946328246898e-11,-1.4054500618865262e-11,1.6479614547981747e-11,-5.46632444170525e-12,7.521368944329865e-12,nan,5.429609886697939e-12,2.8381270857774643e-12,9.816087829725428e-13,9.29170694378978e-13,3.8471680810676923e-13,2.7892092932177426e-13,2.918486849759483e-13,7.117094728229661e-14,0.6035091280937195,1.153344750404358,5.782822132110596,5.043135643005371,4.304391860961914,4.8222150802612305,0.8452531695365906,2.6844,0.0000,10.0000,nan,nan,nan,nan,nan,6.333227275945319e-09,9.877282991510583e-09,7.313801564379219e-09,7.816365332757869e-09,5.786631174231616e-09,6.77945255489476e-09,1.0958355112222762e-08,8.295033993022116e-09,8.762794045935607e-09,6.476469582850086e-09,-2.334554327632077e-09,2.5282034243900853e-09,-2.8660447348727303e-09,3.1034697034471037e-09,-2.799182663437705e-09,2.995542924821848e-09,-3.0800866301916585e-09,3.2659293047743176e-09,-2.597522419378606e-09,2.828678846711341e-09,-2.9270190715635636e-09,3.145067761778364e-09,-3.4664702219799892e-09,3.6595306784903414e-09,-3.2842695230073105e-09,3.4332168219464165e-09,-2.732885029388399e-09,2.95608515443746e-09,-2.8387210360136805e-09,3.1072822093136665e-09,3.107424020767212,4.993737697601318,2.8679816722869873,2.703009843826294,2.4415762424468994,2.5315358638763428,3.4079127311706543,2.6784207820892334,4.0498151779174805,2.4726293087005615,3FGL J0158.6+0102,,,,,N,,fsrq,,GB6 J0158+0101,,0.9988,0.8667,29.7199,1.0258,0.00000,0
4FGL J0159.0+3313,1,29.7665,33.2175,138.8597,-27.5539,0.0440,0.0325,-85.100,0.0713,0.0527,-85.100,955,,6.794,3552.75,1.6736e-10,3.3353e-11,1.8767e-12,3.6646e-13,PowerLaw,1.3454e-14,2.6251e-15,1.9848,0.1347,1.5423e-14,3.4253e-15,1.9391,0.1829,0.0862,0.0894,1.113,1.5087e-14,3.2792e-15,1.6668,0.3383,0.00121,0.00125,0.6667,nan,1.321,209.15,1.7489209950052875e-12,1.5297221267474015e-09,2.619472416753865e-10,1.2933834558914725e-10,2.757161859934243e-11,2.122148116956435e-11,1.2328875567196661e-17,nan,1.4864677488901634e-08,nan,1.650392822405422e-09,-1.8729451323196145e-10,1.9818051366637945e-10,-3.8914201722084485e-11,4.070947745571374e-11,-1.1152842538386665e-11,1.3606309655356252e-11,-7.159646139842657e-12,8.967823879324488e-12,nan,5.726995700588988e-12,2.8034537975873237e-16,3.681405224068013e-13,1.8016648286114934e-13,3.1126360169886347e-13,1.8963673133979425e-13,5.10712837038102e-13,6.624296023847692e-19,0.0,0.8167104721069336,1.4122605323791504,3.9577879905700684,3.414883852005005,5.483069896697998,0.0,25.2260,0.5942,0.2776,4.760,4.3803423110944095e-09,1.2774264979142913e-09,318230016.0,31560000.0,2.3258182046959064e-09,1.2371907942565485e-09,4.3803423110944095e-09,2.8533566568539337e-12,2.484691563608976e-09,3.047039509596061e-09,3.134242643199059e-09,1.7798125169846135e-12,7.393479925510427e-12,1.549351758001194e-09,-1.079566658290787e-09,1.2701237839252144e-09,-7.796766565704161e-10,1.0549170426088494e-09,-1.2774264979142913e-09,1.4303463968801111e-09,nan,6.785519368612825e-10,-9.744074436213168e-10,1.1524846632582353e-09,-1.2091934120661563e-09,1.4277590221212222e-09,-1.226528323350351e-09,1.420006889851777e-09,nan,7.32847948992088e-10,nan,1.1887322237669196e-09,-8.824588837441638e-10,1.0999903210517914e-09,3.061234951019287,2.217623710632324,4.760372161865234,0.0,3.435866117477417,3.677084445953369,3.4945225715637207,0.0,0.0,2.115957260131836,,3FHL J0158.8+3314,,,,N,,,,,,0.0000,0.0000,nan,nan,nan,0
4FGL J0159.3-4523,1,29.8254,-45.3847,270.8711,-67.2883,0.1002,0.0854,-19.420,0.1625,0.1385,-19.420,585,,4.442,756.04,9.2212e-11,2.5881e-11,1.8650e-12,4.8506e-13,PowerLaw,3.4194e-13,7.3205e-14,2.7290,0.2122,3.1442e-13,7.6377e-14,2.7430,0.1558,-0.0581,0.0639,0.728,3.3879e-13,7.2737e-14,2.7690,0.1952,-0.00037,0.00168,0.6667,nan,0.253,465.66,1.745487955562286e-11,4.971531630815207e-09,3.481973875896216e-10,8.97354204831835e-11,1.468669456883287e-11,4.235934519813966e-12,2.1701420446428296e-18,nan,1.0495528002252286e-08,-2.4831854350537697e-09,2.2290547185832565e-09,-1.9646338722534296e-10,2.0466829619980587e-10,-2.9941514545495096e-11,3.314816129917908e-11,-8.153549016509665e-12,1.1056312983204197e-11,-2.906968719559866e-12,4.805281606651279e-12,nan,3.428761181228923e-12,2.7174347959970117e-15,1.1142201527744588e-12,2.2004319481967738e-13,2.0111509842473535e-13,9.281250355937243e-14,9.493579831770446e-14,8.903146558182547e-20,0.0,1.9870091676712036,1.8062258958816528,3.483948230743408,2.3277201652526855,1.781343698501587,0.0,28.2075,0.7349,0.2641,4.767,1.4409710757945504e-08,3.4369431745062684e-09,381350016.0,31560000.0,5.392032154105664e-09,5.070197595102854e-09,1.041865793638408e-08,1.0969796626625339e-08,1.4409710757945504e-08,5.8811600034403e-09,1.3807149000510943e-11,4.126567698659045e-10,2.729685810720639e-09,5.603315381130791e-11,-3.3108871200226986e-09,3.471351428530056e-09,-2.8252866712819014e-09,2.9952220703677312e-09,-3.0028621811339917e-09,3.133951542722002e-09,-3.0158147090730836e-09,3.141232607362099e-09,-3.4369431745062684e-09,3.486993582768605e-09,-3.197855980019426e-09,3.3397407062096818e-09,nan,2.160563949971106e-09,nan,2.676253885169899e-09,-2.5793978064569956e-09,2.711227242713221e-09,nan,2.9312869909148276e-09,1.6658958196640015,1.8541189432144165,3.741166591644287,4.113264083862305,4.767024993896484,1.89424467086792,0.0,0.20267970860004425,1.0594087839126587,0.05585901066660881,,,,,,N,,bcu,,PMN J0159-4515,,0.8427,0.0000,29.7780,-45.2606,0.00450,0
4FGL J0159.5+1046,1,29.8858,10.7737,148.7452,-48.6548,0.0175,0.0173,-60.930,0.0284,0.0281,-60.930,1229,,26.797,2166.72,9.9304e-10,6.1395e-11,1.1111e-11,7.1052e-13,PowerLaw,2.1342e-13,1.3072e-14,1.9946,0.0460,2.2434e-13,1.6063e-14,1.9612,0.0569,0.0314,0.0257,1.192,2.2224e-13,1.4680e-14,1.8854,0.0847,0.00045,0.00031,0.6667,nan,1.648,1105.19,1.638339419685053e-08,5.947481618306938e-09,2.221847372751995e-09,7.086392583843804e-10,1.9866303047066936e-10,8.180834482063304e-11,3.2884233530650064e-11,nan,1.639660851537883e-08,-2.3082786793082732e-09,2.3932373860446887e-09,-2.7575014494019e-10,2.8538452157000904e-10,-6.899770338408828e-11,6.899770338408828e-11,-2.6993131688191063e-11,2.922881381373088e-11,-1.4897992561824225e-11,1.6782256140324137e-11,-8.911498275421259e-12,1.0290161084336447e-11,2.6251711308239445e-12,1.429925513933561e-12,1.526409098943915e-12,1.7037484704301997e-12,1.3648149450873337e-12,1.9668800008837417e-12,1.7598006385455278e-12,0.683799684047699,2.6369378566741943,9.348546981811523,15.281122207641602,13.719651222229004,12.169376373291016,8.290962219238281,34.1980,0.3371,0.1068,12.281,1.5507845674278542e-08,2.0838151204571886e-09,507590016.0,31560000.0,1.2194502296836163e-08,6.764307336482034e-09,5.679066550356993e-09,1.3148437894017206e-08,8.015896391100341e-09,8.062583489731878e-09,3.6500049649390576e-09,1.1651366094156401e-08,1.5507845674278542e-08,1.2297469709210418e-08,-1.736262134066635e-09,1.8490690090189332e-09,-1.6958369153385888e-09,1.8385080124971864e-09,-1.4635497258552732e-09,1.6481442877136487e-09,-2.1620965018342986e-09,2.3062227683112724e-09,-1.6937694580221319e-09,1.8553026892575986e-09,-1.8379012756142288e-09,1.965284823768343e-09,-1.5257031193982584e-09,1.7703831733939523e-09,-1.9792805172613726e-09,2.1118404802678015e-09,-2.0838151204571886e-09,2.1767103675074395e-09,-2.079954208866752e-09,2.2419945899798677e-09,10.905256271362305,6.1202802658081055,6.450502872467041,9.145124435424805,7.444547653198242,6.544435501098633,3.095005750656128,8.588622093200684,12.281000137329102,10.095227241516113,3FGL J0159.4+1046,3FHL J0159.5+1047,,,,N,,bll,,RX J0159.5+1047,,0.9995,0.9669,29.8933,10.7849,0.00000,0
4FGL J0159.7-2740,1,29.9471,-27.6736,218.9306,-74.8318,0.0188,0.0186,55.650,0.0305,0.0301,55.650,130,,17.315,1713.44,4.0200e-10,3.7424e-11,4.4653e-12,4.1644e-13,PowerLaw,1.4153e-13,1.2688e-14,2.0592,0.0680,1.5601e-13,1.6823e-14,2.0067,0.0901,0.0678,0.0494,1.487,1.5179e-13,1.5172e-14,1.8724,0.1457,0.00109,0.00079,0.6667,nan,1.583,575.89,1.2122295355021517e-12,2.3562654050124365e-09,9.813738710562347e-10,3.0680075147060393e-10,9.590752497734556e-11,2.562906657732622e-11,4.293026437812708e-12,nan,6.868424051731381e-09,-1.1686233092333964e-09,1.19610588100727e-09,-1.7233224569590533e-10,1.7835544152688954e-10,-4.2284207385501205e-11,4.502742970147189e-11,-1.7614540034904813e-11,1.9662662123498542e-11,-7.74713279638739e-12,9.553774438231244e-12,-2.7485648305958232e-12,4.577505041680752e-12,1.9374256070952536e-16,5.629147321883909e-13,6.690954214294553e-13,7.329508094205961e-13,6.538923590961032e-13,6.122816012879562e-13,2.2381680113859465e-13,0.0,2.0077755451202393,6.505890369415283,10.535246849060059,9.814569473266602,7.307279109954834,3.0698022842407227,13.4336,0.2192,0.1464,nan,nan,nan,nan,nan,7.3596866378977666e-09,4.521667928969464e-09,4.925472030237188e-09,3.9333576395961245e-09,7.015100944585129e-09,3.339580167960321e-09,3.1699725067113604e-09,4.865113645280417e-09,3.755346700273776e-09,2.0618948770589896e-09,-1.3832156531279338e-09,1.5067519454348144e-09,-1.2474815624941016e-09,1.3901053641518502e-09,-1.1656106080337736e-09,1.2907664936889773e-09,-1.2302463492375182e-09,1.3860120828823597e-09,-1.545668815161605e-09,1.6755941079082959e-09,-1.190999965317019e-09,1.3285688105213467e-09,-1.1357016438395817e-09,1.375413449800078e-09,-1.2936548499098421e-09,1.4423168215316196e-09,-1.1103562513881116e-09,1.2022881579198952e-09,-1.0048637477666489e-09,1.2286197614841399e-09,8.251236915588379,4.868330478668213,6.524454593658447,4.81036376953125,6.311517715454102,3.8512308597564697,4.365175724029541,5.589376926422119,5.165533065795898,2.304800271987915,3FGL J0159.8-2741,3FHL J0159.8-2740,,,,N,,bll,,PMN J0159-2739,,0.9996,0.9378,29.9306,-27.6773,0.00000,0
4FGL J0159.8-2234,2,29.9505,-22.5761,200.3089,-73.8537,0.0762,0.0577,-30.810,0.1236,0.0935,-30.810,1098,,4.927,4821.96,7.7287e-11,2.2082e-11,9.6732e-13,2.7544e-13,PowerLaw,3.7607e-15,1.0376e-15,1.7848,0.1742,7.8966e-15,2.4128e-15,1.4116,0.5229,0.9938,0.3789,2.466,6.4662e-15,2.3726e-15,0.0002,0.0403,0.00734,0.00501,0.6667,nan,2.237,73.04,1.0908599544501296e-11,1.9319799666323023e-13,5.08009433131118e-11,2.5794684097024678e-11,4.168565839735017e-11,5.319307494477954e-12,2.2014183011231925e-12,nan,7.958870895663495e-09,nan,7.943919966280077e-10,nan,1.4059502173591198e-10,-1.895890215652951e-11,2.3564110732121613e-11,-1.2357858659994836e-11,1.4698695385839677e-11,-3.4699365776547086e-12,5.513646397087291e-12,-1.8680124721365265e-12,3.624039219760067e-12,1.7625900129085263e-15,4.742651953473605e-17,3.578106371306469e-14,6.332115414691211e-14,2.936081824715664e-13,1.3057911414475487e-13,1.2856885423916803e-13,0.0,0.0,0.35475024580955505,1.4518461227416992,5.60167121887207,2.007322072982788,1.3448641300201416,9.7567,0.0000,10.0000,nan,nan,nan,nan,nan,2.194911891129081e-10,4.0694374953131884e-11,9.076727147672159e-10,9.166936654203539e-10,6.935183538558931e-10,8.22981710991294e-13,8.677420448854889e-10,2.3890339284180927e-16,4.828115129917876e-10,7.774105248437024e-10,nan,5.184487283926842e-10,nan,4.819652454912671e-10,-4.3793879633824417e-10,5.746083608926256e-10,-4.41945258167209e-10,5.880657072410145e-10,-4.386748186924194e-10,6.050425715997676e-10,nan,5.993023299843969e-10,-5.079320297696199e-10,6.593491863604584e-10,nan,3.816117144506137e-10,-3.515748248084094e-10,5.416748716235986e-10,-5.032101402235867e-10,6.427953724852387e-10,0.7915008068084717,0.1611926257610321,2.9623239040374756,3.2456300258636475,1.992006778717041,0.0,2.1254940032958984,0.0,1.7056264877319336,1.7120400667190552,,,,,,N,,,,,,0.0000,0.0000,nan,nan,nan,0
4FGL J0200.3-4109,1,30.0766,-41.1586,262.0928,-70.0754,0.0233,0.0223,75.480,0.0378,0.0361,75.480,1059,,13.403,3711.42,2.4719e-10,3.2394e-11,3.0128e-12,4.1541e-13,PowerLaw,1.9073e-14,2.4792e-15,1.8185,0.0846,2.3806e-14,3.6800e-15,1.6820,0.1358,0.1395,0.0720,2.271,2.2163e-14,3.2220e-15,1.4606,0.2013,0.00117,0.00067,0.6667,nan,2.131,265.01,9.935513745062963e-09,3.150299465737305e-11,1.6838917760164662e-10,1.8206558483058188e-10,7.51473536175773e-11,2.5807911363529e-11,7.1828606430790476e-12,nan,8.643609383796047e-09,nan,1.1987986159311959e-09,-1.3126356945836193e-10,1.4477781473676288e-10,-3.6625921046029575e-11,3.9569084120394393e-11,-1.5394843386196122e-11,1.7388273113039254e-11,-7.730651188642135e-12,9.369744563558768e-12,-3.3946836227455313e-12,4.9882138350443306e-12,1.6032053072254082e-12,7.707503458707042e-15,1.181271335089218e-13,4.4544053233279424e-13,5.271681528806749e-13,6.314147338662424e-13,4.135627387422125e-13,0.8164746761322021,0.0,1.2943036556243896,6.511797904968262,8.806358337402344,7.63784646987915,4.109570026397705,3.7758,0.0000,10.0000,nan,nan,nan,nan,nan,1.7968776466759095e-09,1.6909497135841889e-09,1.7274011110401943e-09,1.144519368168062e-09,2.4362143413725335e-09,2.440190050023716e-09,2.2827433276972897e-09,1.4784834467818087e-09,1.2866984144821458e-09,1.3805652177012462e-09,-6.858121848196674e-10,8.316661248564117e-10,-5.943479042258559e-10,7.16269099587663e-10,-6.065733471061208e-10,7.223621145691084e-10,-5.132065328261604e-10,6.540725738801711e-10,-7.217637043588354e-10,8.072236212797179e-10,-8.838454967907694e-10,1.0062827238144223e-09,-8.021746600306301e-10,9.584699700582178e-10,-5.882889175801154e-10,7.115800171320075e-10,-6.121509410483839e-10,7.478686003814516e-10,-5.145157078167983e-10,6.381791761711497e-10,4.125151634216309,4.5854082107543945,4.714980125427246,3.737229108810425,6.061410427093506,3.574119806289673,3.6890220642089844,3.5993826389312744,3.285731077194214,4.3346099853515625,3FGL J0200.3-4108,3FHL J0200.1-4109,,,,N,,bll,,1RXS J020021.0-410936,,0.0000,0.9408,30.0875,-41.1601,0.00900,0
